AK,02031,State House District 31,3474,3238,6712,236,0.517580452920143,0.48241954707985696,0.03516090584028603
AK,02032,State House District 32,3742,1883,5625,1859,0.6652444444444444,0.33475555555555553,0.3304888888888889
AK,02033,State House District 33,6546,2016,8562,4530,0.764540995094604,0.23545900490539592,0.5290819901892081
AK,02034,State House District 34,5830,3755,9585,2075,0.6082420448617631,0.3917579551382368,0.21648408972352634
AK,02035,State House District 35,4394,4883,9277,-489,0.4736444971434731,0.5263555028565269,-0.05271100571305376
AK,02036,State House District 36,5626,3525,9151,2101,0.6147961971369249,0.3852038028630751,0.2295923942738498
AK,02037,State House District 37,2189,1905,4094,284,0.5346849047386419,0.46531509526135806,0.06936980947728388
AK,02038,State House District 38,1502,1993,3495,-491,0.4297567954220315,0.5702432045779685,-0.14048640915593702
AK,02039,State House District 39,1695,2157,3852,-462,0.4400311526479751,0.5599688473520249,-0.1199376947040498
AK,02040,State House District 40,1653,1340,2993,313,0.5522886735716672,0.4477113264283328,0.10457734714333444
AZ,04001,Apache County,12795,18872,32019,-6077,0.39960648365033263,0.5894000437240389,-0.18979356007370624
AZ,04003,Cochise County,35936,22296,58923,13640,0.6098806917502503,0.3783921388931317,0.23148855285711856
AZ,04005,Coconino County,27576,41504,70067,-13928,0.393566158105813,0.592347324703498,-0.19878116659768502
AZ,04007,Gila County,18901,8504,27648,10397,0.6836299189814815,0.30758101851851855,0.37604890046296297
AZ,04009,Graham County,11177,3867,15183,7310,0.7361522755713628,0.25469274846868206,0.4814595271026807
AZ,04011,Greenlee County,2308,954,3308,1354,0.6977025392986699,0.2883917775090689,0.40931076178960096
AZ,04012,La Paz County,5470,2101,7624,3369,0.7174711437565582,0.27557712486883523,0.44189401888772295
AZ,04013,Maricopa County,1051531,980016,2053945,71515,0.511956746650957,0.47713838491293586,0.034818361738021164
AZ,04015,Mohave County,85683,24081,110450,61602,0.7757627885921231,0.218026256224536,0.5577365323675871
AZ,04017,Navajo County,29480,20754,50706,8726,0.5813907624344259,0.40930067447639334,0.17209008795803254
AZ,04019,Pima County,214669,292450,513176,-77781,0.41831457433706953,0.5698824574804745,-0.15156788314340497
AZ,04021,Pinal County,126926,80656,209552,46270,0.6057016874093304,0.3848973047262732,0.2208043826830572
AZ,04023,Santa Cruz County,7699,11265,19121,-3566,0.4026463051095654,0.5891428272579886,-0.18649652214842322
AZ,04025,Yavapai County,99346,48717,149402,50629,0.6649576310892759,0.3260799721556606,0.33887765893361527
AZ,04027,Yuma County,40745,26823,68195,13922,0.5974778209546154,0.3933279565950583,0.20414986435955712
AR,05001,Arkansas County,3951,1503,5547,2448,0.7122769064359114,0.2709572742022715,0.44131963223363985
AR,05003,Ashley County,5145,1774,7030,3371,0.7318634423897582,0.2523470839260313,0.4795163584637269
AR,05005,Baxter County,16253,4341,20954,11912,0.7756514269351914,0.20716808246635487,0.5684833444688365
AR,05007,Benton County,79907,45231,128595,34676,0.6213849683113651,0.3517321824332206,0.26965278587814456
AR,05009,Boone County,13968,2854,17112,11114,0.8162692847124825,0.16678354371201495,0.6494857410004675
AR,05011,Bradley County,2213,961,3209,1252,0.6896229354939234,0.2994702399501402,0.3901526955437832
AR,05013,Calhoun County,1674,379,2092,1295,0.8001912045889101,0.18116634799235182,0.6190248565965584
AR,05015,Carroll County,7470,3812,11538,3658,0.6474258970358814,0.3303865487952851,0.31703934824059626
AR,05017,Chicot County,1658,1796,3490,-138,0.47507163323782237,0.5146131805157593,-0.03954154727793696
AR,05019,Clark County,4526,2959,7657,1567,0.5910931174089069,0.38644377693613685,0.20464934047277006
AR,05021,Clay County,3968,907,4967,3061,0.7988725588886652,0.18260519428226293,0.6162673646064022
AR,05023,Cleburne County,10595,1941,12739,8654,0.831697935473742,0.1523667477824005,0.6793311876913415
AR,05025,Cleveland County,2804,524,3374,2280,0.8310610551274452,0.15530527563722585,0.6757557794902194
AR,05027,Columbia County,5367,2466,7940,2901,0.6759445843828715,0.3105793450881612,0.3653652392947103
AR,05029,Conway County,5893,2449,8541,3444,0.6899660461304297,0.2867345744058073,0.40323147172462237
AR,05031,Craighead County,25152,11210,37242,13942,0.6753665216690833,0.3010042425218839,0.3743622791471994
AR,05033,Crawford County,18615,4753,23834,13862,0.7810271041369472,0.199420995216917,0.5816061089200302
AR,05035,Crittenden County,7028,7362,14681,-334,0.4787139840610313,0.5014644778966011,-0.02275049383556982
AR,05037,Cross County,4753,1642,6534,3111,0.7274257728803183,0.251300887664524,0.47612488521579427
AR,05039,Dallas County,1482,798,2324,684,0.6376936316695353,0.3433734939759036,0.2943201376936317
AR,05041,Desha County,1805,1638,3505,167,0.514978601997147,0.4673323823109843,0.04764621968616267
AR,05043,Drew County,4203,2050,6365,2153,0.6603299293008641,0.3220738413197172,0.33825608798114687
AR,05045,Faulkner County,35357,17752,54465,17605,0.6491691912237216,0.3259340861103461,0.32323510511337555
AR,05047,Franklin County,5582,1232,6971,4350,0.8007459474967723,0.1767321761583704,0.624013771338402
AR,05049,Fulton County,4040,906,5043,3134,0.8011104501288915,0.17965496728138014,0.6214554828475114
AR,05051,Garland County,28359,13015,42327,15344,0.6699978736976399,0.3074869468660666,0.36251092683157327
AR,05053,Grant County,6755,1192,8078,5563,0.8362218370883883,0.14756127754394652,0.6886605595444417
AR,05055,Greene County,12617,2935,15820,9682,0.7975347661188369,0.18552465233881163,0.6120101137800252
AR,05057,Hempstead County,4193,1776,6089,2417,0.6886188208244375,0.2916735096074889,0.3969453112169486
AR,05059,Hot Spring County,9226,2818,12283,6408,0.7511194333631849,0.22942277945127412,0.5216966539119108
